2013,"""Global Co2 Fluxes Estimated from Gosat Retrievals of Total Column Co2."" Atmospheric Chemistry and Physics 13(17):8695-8717 DOI: 10.5194/acp-13-8695-2013", convection;greenhouse gases monitor,http://www.atmos-chem-phys.net/13/8695/2013/acp-13-8695-2013.pdf,"Basu, S., S. Guerlet, A. Butz, S. Houweling, O. Hasekamp, I. Aben, P. Krummel, P. Steele, R. Langenfelds, M. Torn, S. Biraud, B. Stephens, A. Andrews and D. Worthy."
2013,"""Mapping Evaporation and Estimation of Surface Control of Evaporation Using Remotely Sensed Land Surface Temperature from a Constellation of Satellites."" Water Resources Research 49(2):950-968 DOI: 10.1002/wrcr.20071",sgp; sebs;sebs,http://dx.doi.org/10.1002/wrcr.20071,"Bateni, S. M., D. Entekhabi and F. Castelli."
2013,"""Evaluation of a Modified Scheme for Shallow Convection: Implementation of Cup and Case Studies."" Monthly Weather Review 141(1):134-147 DOI: 10.1175/mwr-d-12-00136.1",arm;cloud; shortwave spectral diffuse downwelling irradiance,http://dx.doi.org/10.1175/MWR-D-12-00136.1,"Berg, L. K., W. I. Gustafson Jr, E. I. Kassianov and L. Deng."
2013,"""Evaluation of a Modified Scheme for Shallow Convection: Implementation of Cup and Case Studies."" Monthly Weather Review 141(1):134-47 DOI: 10.1175/mwr-d-12-00136.1",arm;cloud; shortwave spectral diffuse downwelling irradiance,http://dx.doi.org/10.1175/MWR-D-12-00136.1,"Berg, L. K., W. I. Gustafson, Jr., E. I. Kassianov and D. Liping."
2013,"""A Multi-Year Record of Airborne Co2 Observations in the Us Southern Great Plains."" Atmospheric Measurement Techniques 6(3):751-763 DOI: 10.5194/amt-6-751-2013", sgp,http://www.atmos-meas-tech.net/6/751/2013/amt-6-751-2013.pdf,"Biraud, S. C., M. S. Torn, J. R. Smith, C. Sweeney, W. J. Riley and P. P. Tans."
2013,"""Hdo/H2o Ratio Retrievals from Gosat."" Atmospheric Measurement Techniques 6(3):599-612 DOI: 10.5194/amt-6-599-2013", carbon,http://www.atmos-meas-tech.net/6/599/2013/amt-6-599-2013.pdf,"Boesch, H., N. M. Deutscher, T. Warneke, K. Byckling, A. J. Cogan, D. W. T. Griffith, J. Notholt, R. J. Parker and Z. Wang."
2013,"""The Atmospheric Radiation Measurement (ARM) Program Network of Microwave Radiometers: Instrumentation, Data, and Retrievals."" Atmospheric Measurement Techniques 6(9):2359-2372 DOI: 10.5194/amt-6-2359-2013", arm;arm,http://www.atmos-meas-tech.net/6/2359/2013/amt-6-2359-2013.pdf,"Cadeddu, M. P., J. C. Liljegren and D. D. Turner."
2013,"""Multiyear Summertime Observations of Daytime Fair-Weather Cumuli at the ARM Southern Great Plains Facility."" Journal of Climate 26(24):10031-10050 DOI: 10.1175/jcli-d-12-00223.1",planetary boundary layer height; arm;cloud;sgp,http://journals.ametsoc.org/doi/pdf/10.1175/JCLI-D-12-00223.1,"Chandra, A. S., P. Kollias and B. A. Albrecht."
2013,"""The Calibration Methods for Multi-Filter Rotating Shadowband Radiometer: A Review."" Frontiers of Earth Science 7(3):257-270 DOI: 10.1007/s11707-013-0368-9", instrument;convection;mfrsr,http://download.springer.com/static/pdf/874/art%253A10.1007%252Fs11707-013-0368-9.pdf?originUrl=http%3A%2F%2Flink.springer.com%2Farticle%2F10.1007%2Fs11707-013-0368-9&token2=exp=1468602106~acl=%2Fstatic%2Fpdf%2F874%2Fart%25253A10.1007%25252Fs11707-013-0368-9.pdf%3ForiginUrl%3Dhttp%253A%252F%252Flink.springer.com%252Farticle%252F10.1007%252Fs11707-013-0368-9*~hmac=be147f45d1d878d22aa3a838b0f17101273be3a52fae2e0b6903913a1b537108,"Chen, M. S., J. Davis, H. Z. Tang, C. Ownby and W. Gao."
2013,"""Assessment of Uncertainty in Cloud Radiative Effects and Heating Rates through Retrieval Algorithm Differences: Analysis Using 3 Years of ARM Data at Darwin, Australia."" Journal of Geophysical Research-Atmospheres 118(10):4549-4571 DOI: 10.1002/jgrd.50404", arm;twp,http://onlinelibrary.wiley.com/store/10.1002/jgrd.50404/asset/jgrd50404.pdf?v=1&t=iqnz0q4w&s=3cd3514f1dd643cc9f49102845dd0980b851265d,"Comstock, J. M., A. Protat, S. A. McFarlane, J. Delanoe and M. Deng."
2013,"""Evaluation of Aerosol-Cloud Interaction in the Giss Modele Using ARM Observations."" Journal of Geophysical Research-Atmospheres 118(12):6383-6395 DOI: 10.1002/jgrd.50460", arm,http://onlinelibrary.wiley.com/store/10.1002/jgrd.50460/asset/jgrd50460.pdf?v=1&t=iqnz1yil&s=cfa8b7df3cdf548adee626881dae7c7159b38f8d,"de Boer, G., S. E. Bauer, T. Toto, S. Menon and A. M. Vogelmann."
2013,"""Characteristics Associated with the Madden-Julian Oscillation at Manus Island."" Journal of Climate 26(10):3342-3356 DOI: 10.1175/jcli-d-12-00312.1",arm;cloud; precipitation,http://dx.doi.org/10.1175/JCLI-D-12-00312.1,"Deng, L., S. A. McFarlane and J. E. Flaherty."
2013,"""Phenomenology of Sahelian Convection Observed in Niamey During the Early Monsoon."" Quarterly Journal of the Royal Meteorological Society DOI: 10.1002/qj.2149", planetary boundary layer height,http://dx.doi.org/10.1002/qj.2149,"Dione, C., M. Lothon, D. Badiane, B. Campistron, F. Couvreux, F. Guichard and S. M. Sall."
2013,"""Turbulence in Continental Stratocumulus, Part I: External Forcings and Turbulence Structures."" Boundary-Layer Meteorology [Article in Press]:1-20 DOI: 10.1007/s10546-013-9873-3",mwrp; cloud,http://dx.doi.org/10.1007/s10546-013-9873-3,"Fang, M., B. A. Albrecht, V. P. Ghate and P. Kollias."
2013,"""Water Vapor Isotopologue Retrievals from High-Resolution Gosat Shortwave Infrared Spectra."" Atmospheric Measurement Techniques 6(2):263-274 DOI: 10.5194/amt-6-263-2013", instrument;carbon;convection,<Go to ISI>://WOS:000317011000009,"Frankenberg, C., D. Wunch, G. Toon, C. Risi, R. Scheepmaker, J. E. Lee, P. Wennberg and J. Worden."
2013,"""Aerosol Measurements at a High-Elevation Site: Composition, Size, and Cloud Condensation Nuclei Activity."" Atmospheric Chemistry and Physics 13(23):11839-11851 DOI: 10.5194/acp-13-11839-2013", hydrometeor size distribution;ccn,http://www.atmos-chem-phys.net/13/11839/2013/acp-13-11839-2013.html,"Friedman, B., A. Zelenyuk, J. Beranek, G. Kulkarni, M. Pekour, A. G. Hallar, I. B. McCubbin, J. A. Thornton and D. J. Cziczo."
2013,"""Ground-Based Remote Sensing of Thin Clouds in the Arctic."" Atmospheric Measurement Techniques 6(5):1227-1243 DOI: 10.5194/amt-6-1227-2013", arm,http://www.atmos-meas-tech.net/6/1227/2013/amt-6-1227-2013.pdf,"Garrett, T. J. and C. Zhao."
2013,"""A Probabilistic Bulk Model of Coupled Mixed Layer and Convection. Part Ii: Shallow Convection Case."" Journal of the Atmospheric Sciences 70(6):1557-1576 DOI: 10.1175/jas-d-12-0146.1", pass,<Go to ISI>://WOS:000319668400004,"Gentine, P., A. K. Betts, B. R. Lintner, K. L. Findell, C. C. van Heerwaarden and F. D'Andrea."
2013,"""Diagnosing Evaporative Fraction over Land from Boundary-Layer Clouds."" Journal of Geophysical Research-Atmospheres 118(15):8185-8196 DOI: 10.1002/jgrd.50416",sebs; sgp,http://onlinelibrary.wiley.com/store/10.1002/jgrd.50416/asset/jgrd50416.pdf?v=1&t=iqnyxw2z&s=4712e672f18005cfdff971d3f420727ada51f4ff,"Gentine, P., C. R. Ferguson and A. A. M. Holtslag."
2013,"""A Summary of Convective-Core Vertical Velocity Properties Using ARM Uhf Wind Profilers in Oklahoma."" Journal of Applied Meteorology and Climatology 52(10):2278-2295 DOI: 10.1175/jamc-d-12-0185.1", arm,N/A,"Giangrande, S. E., S. Collis, J. Straka, A. Protat, C. Williams and S. Krueger."
2013,"""Impact of Aerosol and Thin Cirrus on Retrieving and Validating Xco2 from Gosat Shortwave Infrared Measurements."" Journal of Geophysical Research-Atmospheres 118(10):4887-4905 DOI: 10.1002/jgrd.50332", aeros;carbon;cloud;greenhouse gases monitor,http://onlinelibrary.wiley.com/store/10.1002/jgrd.50332/asset/jgrd50332.pdf?v=1&t=iqnyxbzt&s=5740ecde0c9a9553888595ce131b7cf0cf93b335,"Guerlet, S., A. Butz, D. Schepers, S. Basu, O. P. Hasekamp, A. Kuze, T. Yokota, J. F. Blavier, N. M. Deutscher, D. W. T. Griffith, F. Hase, E. Kyro, I. Morino, V. Sherlock, R. Sussmann, A. Galli and I. Aben."
2013,"""Interpolation of Nonstationary High Frequency Spatial-Temporal Temperature Data."" Annals of Applied Statistics 7(3):1684-1708 DOI: 10.1214/13-aoas633",arm; sgp,http://projecteuclid.org/euclid.aoas/1380804812,"Guinness, J. and M. L. Stein."
2013,"""Ensemble Data Assimilation to Characterize Surface-Layer Errors in Numerical Weather Prediction Models."" Monthly Weather Review 141(6):1804-1821 DOI: 10.1175/mwr-d-12-00280.1", central facility;arm,<Go to ISI>://WOS:000319864300004,"Hacker, J. P. and W. M. Angevine."
2013,"""Statistical Decision Analysis for Flight Decision Support: The Sparticus Campaign."" Journal of Geophysical Research-Atmospheres 118(10):4679-4688 DOI: 10.1002/jgrd.50237",sgp; arm,http://onlinelibrary.wiley.com/store/10.1002/jgrd.50237/asset/jgrd50237.pdf?v=1&t=iqnyv0fz&s=23737c9ea8ab03579100d5159b6f90d730ccf1dd,"Hanlon, C. J., J. B. Stefik, A. A. Small, J. Verlinde and G. S. Young."
2013,"""A Method for Adaptive Habit Prediction in Bulk Microphysical Models. Part I: Theoretical Development."" Journal of the Atmospheric Sciences 70(2):349-364 DOI: 10.1175/jas-d-12-040.1",radio; pass,N/A,"Harrington, J. Y., K. Sulia and H. Morrison."
2013,"""A Method for Adaptive Habit Prediction in Bulk Microphysical Models. Part Ii: Parcel Model Corroboration."" Journal of the Atmospheric Sciences 70(2):365-376 DOI: 10.1175/jas-d-12-0152.1", pass,N/A,"Harrington, J. Y., K. Sulia and H. Morrison."
2013,"""The Wrf Nested within the Cesm: Simulations of a Midlatitude Cyclone over the Southern Great Plains."" Journal of Advances in Modeling Earth Systems 5(3):611-622 DOI: 10.1002/jame.20042", sgp,http://onlinelibrary.wiley.com/store/10.1002/jame.20042/asset/jame20042.pdf?v=1&t=iqnyv66c&s=e330634afc4fe07f554c907ea8ced33ff174e62f,"He, J. X., M. H. Zhang, W. Y. Lin, B. Colle, P. Liu and A. M. Vogelmann."
2013,"""Ice Cloud Particle Size Distributions and Pressure-Dependent Terminal Velocities from in Situ Observations at Temperatures from 0 Degrees to-86 Degrees C."" Journal of the Atmospheric Sciences 70(12):4123-4154 DOI: 10.1175/jas-d-12-0124.1", liquid water content,http://journals.ametsoc.org/doi/pdf/10.1175/JAS-D-12-0124.1,"Heymsfield, A. J., C. Schmitt and A. Bansemer."
2013,"""Micropulse Lidar-Derived Aerosol Optical Depth Climatology at ARM Sites Worldwide."" Journal of Geophysical Research-Atmospheres 118(13):7293-7308 DOI: 10.1002/jgrd.50536",sgp;fkb;nsa; graciosa island;mfrsr;arm,http://onlinelibrary.wiley.com/store/10.1002/jgrd.50536/asset/jgrd50536.pdf?v=1&t=iqnyrvbx&s=482fbcddf8b3d52e3819b0081b4711651f13dad1,"Kafle, D. N. and R. L. Coulter."
2013,"""Climatology of High Cloud Dynamics Using Profiling ARM Doppler Radar Observations."" Journal of Climate 26(17):6340-6359 DOI: 10.1175/jcli-d-12-00695.1",sgp; twp;arm,<Go to ISI>://WOS:000323412300009,"Kalesse, H. and P. Kollias."
2013,"""On Using the Relationship between Doppler Velocity and Radar Reflectivity to Identify Microphysical Processes in Midlatitudinal Ice Clouds."" Journal of Geophysical Research-Atmospheres 118(21):12168-12179 DOI: 10.1002/2013jd020386",radar doppler; sgp;arm,http://onlinelibrary.wiley.com/store/10.1002/2013JD020386/asset/jgrd50934.pdf?v=1&t=hsbth3vt&s=6b15e3f6d7654beac830917357b2f59d1126b115,"Kalesse, H., P. Kollias and W. Szyrmer."
2013,"""Dry and Moist Convection in the Boundary Layer over the Black Forest - a Combined Analysis of in Situ and Remote Sensing Data."" Meteorologische Zeitschrift 22(4):445-61 DOI: 10.1127/0941-2948/2013/0417",sfcflux; cloud,http://dx.doi.org/10.1127/0941-2948/2013/0417,"Kalthoff, N., K. Traumner, B. Adler, S. Spath, A. Behrendt, A. Wieser, J. Handwerker, F. Madonna and V. Wulfmeyer."
2013,"Temporal Variability of Aerosol Properties During Tcap: Impact on Radiative Forcing. Remote Sensing of Clouds and the Atmosphere XVIII; and Optics in Atmospheric Propagation and Adaptive Systems XVI, September 23, 2013 - September 26, 2013, Dresden, Germany, SPIE.  Bellingham, WA.  DOI: 10.1117/12.2029355",amf; smps;smps;mfrsr;cape cod ma;arm,N/A,"Kassianov, E., J. Barnard, M. Pekour, L. K. Berg, J. Fast, J. Michalsky, K. Lantz and G. Hodges"
2013,"""Failure and Redemption of Multifilter Rotating Shadowband Radiometer (Mfrsr)/Normal Incidence Multifilter Radiometer (Nimfr) Cloud Screening: Contrasting Algorithm Performance at Atmospheric Radiation Measurement (ARM) North Slope of Alaska (Nsa) and Southern Great Plains (SGP) Sites."" Atmosphere 4(3):299-314 DOI: 10.3390/atmos4030299",nsa;arm; nsa;sgp,http://dx.doi.org/10.3390/atmos4030299,"Kassianov, E., C. Flynn, A. Koontz, C. Sivaraman and J. Barnard."
2013,"""Evaluation of the Surface Climatology over the Conterminous United States in the North American Regional Climate Change Assessment Program Hindcast Experiment Using a Regional Climate Model Evaluation System."" Journal of Climate 26(15):5698-715 DOI: 10.1175/jcli-d-12-00452.1",convection; sgp,http://dx.doi.org/10.1175/JCLI-D-12-00452.1,"Kim, J., D. E. Waliser, C. A. Mattmann, L. O. Mearns, C. E. Goodale, A. F. Hart, D. J. Crichton, S. McGinnis, H. Lee, P. C. Loikith and M. Boustani."
2013,"Aerosol-Cloud Interactions (Aci) Viewed by Satellite and Ground-Based Remote Sensing. Radiation Processes in the Atmosphere and Ocean (IRS2012): International Radiation Symposium (IRS/LAMAS 2012), 6-10 Aug. 2012, USA, American Institute of Physics.", arm;asi,DOI: 10.1063/1.4804807,"Kim, Y.-J. and B.-G. Kim"
2013,"""Profiling Tropospheric Co2 Using Aura Tes and Tccon Instruments."" Atmospheric Measurement Techniques 6(1):63-79 DOI: 10.5194/amt-6-63-2013", carbon,http://www.atmos-meas-tech.net/6/63/2013/amt-6-63-2013.pdf,"Kuai, L., J. Worden, S. Kulawik, K. Bowman, M. Lee, S. C. Biraud, J. B. Abshire, S. C. Wofsy, V. Natraj, C. Frankenberg, D. Wunch, B. Connor, C. Miller, C. Roehl, R. L. Shia and Y. Yung."
2013,"""Comparison of Improved Aura Tropospheric Emission Spectrometer Co2 with Hippo and SGP Aircraft Profile Measurements."" Atmospheric Chemistry and Physics 13(6):3205-3225 DOI: 10.5194/acp-13-3205-2013",arm; sgp,http://www.atmos-chem-phys.net/13/3205/2013/acp-13-3205-2013.pdf,"Kulawik, S. S., J. R. Worden, S. C. Wofsy, S. C. Biraud, R. Nassar, D. B. A. Jones, E. T. Olsen, R. Jimenez, S. Park, G. W. Santoni, B. C. Daube, J. V. Pittman, B. B. Stephens, E. A. Kort, G. B. Osterman and T. E. S. Team."
2013,"""The Four Cumulus Cloud Modes and Their Progression During Rainfall Events: A C-Band Polarimetric Radar Perspective."" Journal of Geophysical Research-Atmospheres 118(15):8375-8389 DOI: 10.1002/jgrd.50640", ceil,http://onlinelibrary.wiley.com/store/10.1002/jgrd.50640/asset/jgrd50640.pdf?v=1&t=iqnypqrz&s=608abde872268c4bc82ae3597fe3f816342fe99e,"Kumar, V. V., C. Jakob, A. Protat, P. T. May and L. Davies."
2013,"""On the Effects of Large-Scale Environment and Surface Types on Convective Cloud Characteristics over Darwin, Australia."" Monthly Weather Review 141(4):1358-1374 DOI: 10.1175/mwr-d-12-00160.1",sgp;atmospheric moisture;sodar; sgp,"Two seasons of Darwin, Australia, C-band polarimetric (CPOL) research radar, radiosoundings, and lightning data are examined to study the relative influence of the large-scale atmospheric regimes and the underlying surface types on tropical convective cloud properties and their diurnal evolution. The authors find that in the ""deep westerly"" regime, which corresponds to the monsoon period, the convective cloud occurrence rate is highest, consistent with its highest relative humidity. However, these convective clouds have relatively low cloud-top heights, smaller-than-average cell volumes, and are electrically least active. In this regime, the cloud cell volume does not vary significantly across different underlying surfaces and afternoon convective activity is suppressed. Thus, the picture emerging is that the convective cloud activity in the deep westerly regime is primarily regulated by the large-scale conditions. The remaining regimes (""easterly,"" ""shallow westerly,"" and ""moist easterly"") also demonstrate strong dependence on the large-scale forcing and a secondary dependence on the underlying surface type. The easterly regime has a small convective cloud occurrence rate and low cloud heights but higher lightning counts per convective cloud. The other two regimes have moderate convective cloud occurrence rates and larger cloud sizes. The easterly, shallow westerly, and moist easterly regimes exhibit a strong, clearly defined semidiurnal convective cloud occurrence pattern, with peaks in the early morning and afternoon periods. The cell onset times in these three regimes depend on the combination of local time and the underlying surface.","Kumar, V. V., A. Protat, P. T. May, C. Jakob, G. Penide, S. Kumar and L. Davies."
2013,"""Retrievals of Vertical Profiles of Stratus Cloud Properties from Combined Oxygen a-Band and Radar Observations."" Journal of Geophysical Research: Atmospheres 118(D2):769-78 DOI: 10.1029/2012jd018282",mmcr;mwrp; cloud,http://dx.doi.org/10.1029/2012JD018282,"Li, S. and Q. Min."
2013,"""Retrievals of Vertical Profiles of Stratus Cloud Properties from Combined Oxygen a-Band and Radar Observations."" Journal of Geophysical Research-Atmospheres 118(2):769-778 DOI: 10.1029/2012jd018282",mmcr; mwrp,http://onlinelibrary.wiley.com/store/10.1029/2012JD018282/asset/jgrd50084.pdf?v=1&t=iqnyqc5d&s=276c0a751b53a2ea20db8d4be8889f2b7c65f06c,"Li, S. W. and Q. L. Min."
2013,"""Radiative Heating of the Isccp Upper Level Cloud Regimes and Its Impact on the Large-Scale Tropical Circulation."" Journal of Geophysical Research-Atmospheres 118(2):592-604 DOI: 10.1002/jgrd.50114",arm; precipitation,http://onlinelibrary.wiley.com/store/10.1002/jgrd.50114/asset/jgrd50114.pdf?v=1&t=iqnypzgh&s=b117549de16df7a9b557e94b4afae6ecd26e05aa,"Li, W., C. Schumacher and S. A. McFarlane."
2013,"""Frost Flower Aerosol Effects on Arctic Wintertime Longwave Cloud Radiative Forcing."" Journal of Geophysical Research: Atmospheres 118(23):282-91 DOI: 10.1002/2013jd020554", particul,http://dx.doi.org/10.1002/2013JD020554,"Li, X., L. M. Russell, R. C. J. Somerville and P. K. Quinn."
2013,"""Is Oklahoma Getting Drier?"" Journal of Quantitative Spectroscopy and Radiative Transfer 122:208-13 DOI: 10.1016/j.jqsrt.2012.07.024",soil moisture; soil moisture;precipitation,http://dx.doi.org/10.1016/j.jqsrt.2012.07.024,"Lin, B., P. Stackhouse, Jr., W. Sun, Y. Hu, Z. Liu and T.-F. Fan."
2013,"""Characteristics Associated with the Madden-Julian Oscillation at Manus Island."" Journal of Climate 26(10):3342-56 DOI: 10.1175/jcli-d-12-00312.1",arm;cloud; precipitation,http://dx.doi.org/10.1175/JCLI-D-12-00312.1,"Liping, D., S. A. McFarlane and J. E. Flaherty."
2013,"Validation of Aerosol Optical Depth and Total Ozone Column in the Ultraviolet Retrieved from Multifilter Rotating Shadowband Radiometer. Remote Sensing and Modeling of Ecosystems for Sustainability X, August 26, 2013 - August 29, 2013, San Diego, CA, SPIE.  Bellingham, WA.  DOI: 10.1117/12.2021709", sgp,N/A,"Liu, C., M. Chen and W. Gao"
2013,"""Evaluation of Surface Flux Parameterizations with Long-Term ARM Observations."" Monthly Weather Review 141(2):773-97 DOI: 10.1175/mwr-d-12-00095.1",sgp; arm,http://dx.doi.org/10.1175/MWR-D-12-00095.1,"Liu, G."
2013,"""Evaluation of Surface Flux Parameterizations with Long-Term ARM Observations."" Monthly Weather Review 141(2):773-797 DOI: 10.1175/mwr-d-12-00095.1",sgp; arm,N/A,"Liu, G., Y. G. Liu and S. Endo."
2013,"""ARM  Research in the Equatorial Western Pacific: A Decade and Counting."" Bulletin of the American Meteorological Society 94(5):695-708 DOI: 10.1175/bams-d-11-00137.1", twp,http://dx.doi.org/10.1175/BAMS-D-11-00137.1,"Long, C. N., S. A. McFarlane, A. Del Genio, P. Minnis, T. P. Ackerman, J. Mather, J. Comstock, G. G. MacE, M. Jensen and C. Jakob."
2013,"""Separating Cloud and Drizzle Radar Moments During Precipitation Onset Using Doppler Spectra."" Journal of Atmospheric and Oceanic Technology 30(8):1656-1671 DOI: 10.1175/jtech-d-11-00195.1", radar doppler;graciosa island;cloud particle size distribution;cloud;arm;mobile facility,N/A,"Luke, E. P. and P. Kollias."
2013,"""Investigation of Ground-Based Microwave Radiometer Calibration Techniques at 530 Hpa."" Atmospheric Measurement Techniques 6(10):2641-2658 DOI: 10.5194/amt-6-2641-2013", arm,http://www.atmos-meas-tech.net/6/2641/2013/amt-6-2641-2013.pdf,"Maschwitz, G., U. Lohnert, S. Crewell, T. Rose and D. D. Turner."
2013,"""The ARM Climate Research Facility: A Review of Structure and Capabilities."" Bulletin of the American Meteorological Society 94(3):377-392 DOI: 10.1175/bams-d-11-00218.1", arm;arm;mobile facility,http://dx.doi.org/10.1175/BAMS-D-11-00218.1,"Mather, J. H. and J. W. Voyles."
2013,"""A Climatology of Surface Cloud Radiative Effects at the ARM Tropical Western Pacific Sites."" Journal of Applied Meteorology and Climatology 52(4):996-1013 DOI: 10.1175/jamc-d-12-0189.1",arm; nauru island,http://dx.doi.org/10.1175/JAMC-D-12-0189.1,"McFarlane, S. A., C. N. Long and J. Flaherty."
2013,"""Prediction of Graupel Density in a Bulk Microphysics Scheme."" Journal of the Atmospheric Sciences 70(2):410-429 DOI: 10.1175/jas-d-12-0204.1", precipitation,N/A,"Milbrandt, J. A. and H. Morrison."
2013,"""The Climatology of Australian Tropical Aerosol: Evidence for Regional Correlation."" Geophysical Research Letters 40(10):2384-2389 DOI: 10.1002/grl.50403", aerosols,http://onlinelibrary.wiley.com/store/10.1002/grl.50403/asset/grl50403.pdf?v=1&t=hqnu3zcp&s=2f986ee3765fb019c933f17d71302992cb518627,"Mitchell, R. M., B. W. Forgan, S. K. Campbell and Y. Qin."
2013,"""Effects of Atmospheric Light Scattering on Spectroscopic Observations of Greenhouse Gases from Space. Part 2: Algorithm Intercomparison in the Gosat Data Processing for Co2 Retrievals over Tccon Sites."" Journal of Geophysical Research-Atmospheres 118(3):1493-1512 DOI: 10.1002/jgrd.50146",carbon; aos;greenhouse gases monitor,http://onlinelibrary.wiley.com/store/10.1002/jgrd.50146/asset/jgrd50146.pdf?v=1&t=iqnymfvy&s=a5ba9cbab511a91992cd0eea13626e5587a580b2,"Oshchepkov, S., A. Bril, T. Yokota, P. O. Wennberg, N. M. Deutscher, D. Wunch, G. C. Toon, Y. Yoshida, C. W. O'Dell, D. Crisp, C. E. Miller, C. Frankenberg, A. Butz, I. Aben, S. Guerlet, O. Hasekamp, H. Boesch, A. Cogan, R. Parker, D. Griffith, R. Macatangay, J. Notholt, R. Sussmann, M. Rettinger, V. Sherlock, J. Robinson, E. Kyro, P. Heikkinen, D. G. Feist, I. Morino, N. Kadygrov, D. Belikov, S. Maksyutov, T. Matsunaga, O. Uchino and H. Watanabe."
2013,"""Simultaneous Retrieval of Atmospheric Co2 and Light Path Modification from Space-Based Spectroscopic Observations of Greenhouse Gases: Methodology and Application to Gosat Measurements over Tccon Sites."" Applied Optics 52(6):1339-1350",carbon; greenhouse gases monitor,N/A,"Oshchepkov, S., A. Bril, T. Yokota, Y. Yoshida, T. Blumenstock, N. M. Deutscher, S. Dohe, R. Macatangay, I. Morino, J. Notholt, M. Rettinger, C. Petri, M. Schneider, R. Sussman, O. Uchino, V. Velazco, D. Wunch and D. Belikov."
2013,"""A New Method for Retrieving Equivalent Cloud Base Height and Equivalent Emissivity by Using the Ground-Based Atmospheric Emitted Radiance Interferometer (Aeri)."" Science China, Earth Sciences 56(1):43-53 DOI: 10.1007/s11430-012-4398-z", cloud base height;longwave broadband downwelling irradiance;arm;mobile facility,http://dx.doi.org/10.1007/s11430-012-4398-z,"Pan, L. and D. Lu."
2013,"""A New Method for Retrieving Equivalent Cloud Base Height and Equivalent Emissivity by Using the Ground-Based Atmospheric Emitted Radiance Interferometer (Aeri)."" Science China-Earth Sciences 56(1):43-53 DOI: 10.1007/s11430-012-4398-z", mobile facility;longwave broadband downwelling irradiance;aeri;mobile facility;arm,http://download.springer.com/static/pdf/324/art%253A10.1007%252Fs11430-012-4398-z.pdf?originUrl=http%3A%2F%2Flink.springer.com%2Farticle%2F10.1007%2Fs11430-012-4398-z&token2=exp=1468601352~acl=%2Fstatic%2Fpdf%2F324%2Fart%25253A10.1007%25252Fs11430-012-4398-z.pdf%3ForiginUrl%3Dhttp%253A%252F%252Flink.springer.com%252Farticle%252F10.1007%252Fs11430-012-4398-z*~hmac=96d086ba078c9ca89e97f9de12392dc04fab2ce0c3c2af4973b960920d5b399c,"Pan, L. J. and D. R. Lu."
2013,"""Comparison of Two Convective/Stratiform Precipitation Classification Techniques: Radar Reflectivity Texture Versus Drop Size Distribution-Based Approach."" Journal of Atmospheric and Oceanic Technology 30(12):2788-2797 DOI: 10.1175/jtech-d-13-00019.1",hydrometeor size distribution; radar reflectivity,http://journals.ametsoc.org/doi/pdf/10.1175/JTECH-D-13-00019.1,"Penide, G., A. Protat, V. V. Kumar and P. T. May."
2013,"""The Cloud Population and Onset of the Madden-Julian Oscillation over the Indian Ocean During Dynamo-Amie."" Journal of Geophysical Research-Atmospheres 118(21):11979-11995 DOI: 10.1002/2013jd020421", cloud,http://onlinelibrary.wiley.com/store/10.1002/2013JD020421/asset/jgrd50923.pdf?v=1&t=hsbtcaqc&s=45d95d0779165b402224919a39d72f5cb065c1bb,"Powell, S. W. and R. A. Houze."
2013,"""An Assessment of Cirrus Heights from Misr Oblique Stereo Using Ground-Based Radar and Lidar at the Tropical Western Pacific ARM Sites."" Journal of Geophysical Research-Atmospheres 118(11):5588-5599 DOI: 10.1002/jgrd.50454", arm;twp,http://onlinelibrary.wiley.com/store/10.1002/jgrd.50454/asset/jgrd50454.pdf?v=1&t=iqnylrot&s=b5c7f9444c66d8917bd4c31f32c477ae27f0a7e0,"Prasad, A. A. and R. Davies."
2013,"""A Modeling Study of Irrigation Effects on Surface Fluxes and Land-Air-Cloud Interactions in the Southern Great Plains."" Journal of Hydrometeorology 14(3):700-721 DOI: 10.1175/jhm-d-12-0134.1",sgp; sgp,N/A,"Qian, Y., M. Y. Huang, B. Yang and L. K. Berg."
2013,"""A Comparison of Microwave Window Channel Retrieved and Forward-Modeled Emissivities over the U.S. Southern Great Plains."" IEEE Transactions on Geoscience and Remote Sensing DOI: 10.1109/tgrs.2013.2260759",soil surface temperature; sgp,http://dx.doi.org/10.1109/TGRS.2013.2260759,"Ringerud, S., C. Kummerow, C. Peters-Lidard, Y. Tian and K. Harrison."
2013,"""The Present and Future of the West African Monsoon: A Process-Oriented Assessment of Cmip5 Simulations Along the Amma Transect."" Journal of Climate 26(17):6471-6505 DOI: 10.1175/jcli-d-12-00505.1", cloud,<Go to ISI>://WOS:000323412300016,"Roehrig, R., D. Bouniol, F. Guichard, F. Hourdin and J. L. Redelsperger."
2013,"Using Airs to Assess the Precipitable Water Vapor in Global Climate Models (Gcms) with Regional Validation from Suominet. Radiation Processes in the Atmosphere and Ocean (IRS2012): International Radiation Symposium (IRS/LAMAS 2012), 6-10 Aug. 2012, USA, American Institute of Physics.",sirs; sgp,DOI: 10.1063/1.4804811,"Roman, J., R. Knuteson, S. Ackerman, D. Tobin, W. Smith and H. Revercomb"
